公司代碼	簡稱	TSE 產業別	年月	轉投資名稱	地區	期末累計匯出金額(NTD)
2375	智寶         	28	201812	深圳杰美康電子      	2	0
2375	智寶         	28	201812	晶美康電子(深圳)    	2	0
2375	智寶         	28	201812	開平帛漢電子        	2	162700
2375	智寶         	28	201812	新凱美電機(深圳)    	2	0
2375	智寶         	28	201812	廣州成漢電子科技    	2	0
2375	智寶         	28	201812	廣州帛漢電子有限公司	2	30039
2375	智寶         	28	201812	德陽世笙電子        	4	0
2375	智寶         	28	201812	德陽弘翌電子        	4	0
2375	智寶         	28	201812	德陽帛漢電子        	4	0
2375	智寶         	28	201812	蘇州凱美電子        	0	446416
2376	技嘉         	25	200112	1	      	998626
2376	技嘉         	25	200112	東莞技嘉電子        	2	596736
2376	技嘉         	25	200112	寧波百事益技術服務  	0	19083
2376	技嘉         	25	200112	寧波技嘉科技        	0	354847
2376	技嘉         	25	200112	寧波技嘉國際貿易    	0	27960
2376	技嘉         	25	200212	1	      	824027
2376	技嘉         	25	200212	東莞技嘉電子        	2	295201
2376	技嘉         	25	200212	寧波百事益技術服務  	0	34681
2376	技嘉         	25	200212	寧波技嘉科技        	0	459395
2376	技嘉         	25	200212	寧波技嘉國際貿易    	0	34750
2376	技嘉         	25	200312	1	      	1400005
2376	技嘉         	25	200312	東莞技嘉電子        	2	288575
2376	技嘉         	25	200312	寧波百事益技術服務  	0	67872
2376	技嘉         	25	200312	寧波技嘉科技        	0	873708
2376	技嘉         	25	200312	寧波技嘉國際貿易    	0	169850
2376	技嘉         	25	200412	1	      	1713132
2376	技嘉         	25	200412	東莞技嘉電子        	2	269376
2376	技嘉         	25	200412	寧波百事益技術服務  	0	63420
2376	技嘉         	25	200412	寧波技嘉科技        	0	1126656
2376	技嘉         	25	200412	寧波技嘉國際貿易    	0	253680
2376	技嘉         	25	200512	1	      	2704672
2376	技嘉         	25	200512	東莞技嘉電子        	2	684397
2376	技嘉         	25	200512	寧波百事益技術服務  	0	65700
2376	技嘉         	25	200512	寧波技嘉科技        	0	1691775
2376	技嘉         	25	200512	寧波技嘉國際貿易    	0	262800
2376	技嘉         	25	200612	1	      	3348419
2376	技嘉         	25	200612	東莞技嘉電子        	2	887497
2376	技嘉         	25	200612	寧波百事益技術服務  	0	65190
2376	技嘉         	25	200612	寧波技嘉科技        	0	2134972
2376	技嘉         	25	200612	寧波技嘉國際貿易    	0	260760
2376	技嘉         	25	200712	1	      	3576380
2376	技嘉         	25	200712	東莞技嘉電子        	2	957528
2376	技嘉         	25	200712	寧波百事益技術服務  	0	64860
2376	技嘉         	25	200712	寧波技嘉科技        	0	2294552
2376	技嘉         	25	200712	寧波技嘉國際貿易    	0	259440
2376	技嘉         	25	200812	1	      	3953253
2376	技嘉         	25	200812	東莞技嘉電子        	2	968453
2376	技嘉         	25	200812	寧波百事益技術服務  	0	65600
2376	技嘉         	25	200812	寧波技嘉科技        	0	2656800
2376	技嘉         	25	200812	寧波技嘉國際貿易    	0	262400
2376	技嘉         	25	200912	1	      	3864584
2376	技嘉         	25	200912	東莞技嘉電子        	2	953494
2376	技嘉         	25	200912	寧波百事益技術服務  	0	63980
2376	技嘉         	25	200912	寧波技嘉科技        	0	2591190
2376	技嘉         	25	200912	寧波技嘉國際貿易    	0	255920
2376	技嘉         	25	201012	1	      	3809241
2376	技嘉         	25	201012	東莞技嘉電子        	2	905149
2376	技嘉         	25	201012	寧波百事益技術服務  	0	60736
2376	技嘉         	25	201012	寧波技嘉科技        	0	2600412
2376	技嘉         	25	201012	寧波技嘉國際貿易    	0	242944
2376	技嘉         	25	201112	1	      	4048231
2376	技嘉         	25	201112	東莞技嘉電子        	2	1098545
2376	技嘉         	25	201112	寧波百事益技術服務  	0	60550
2376	技嘉         	25	201112	寧波技嘉科技        	0	2592441
2376	技嘉         	25	201112	寧波技嘉國際貿易    	0	242200
2376	技嘉         	25	201112	曜嘉科技(深圳)      	2	54495
2376	技嘉         	25	201212	1	      	3884548
2376	技嘉         	25	201212	東莞技嘉電子        	2	1053732
2376	技嘉         	25	201212	寧波中嘉科貿        	0	0
2376	技嘉         	25	201212	寧波百事益技術服務  	0	58080
2376	技嘉         	25	201212	寧波技嘉科技        	0	2486688
2376	技嘉         	25	201212	寧波技嘉國際貿易    	0	232320
2376	技嘉         	25	201212	曜嘉科技(深圳)      	2	53728
2376	技嘉         	25	201312	1	      	4489701
2376	技嘉         	25	201312	東莞技嘉電子        	2	1180937
2376	技嘉         	25	201312	寧波中嘉科貿        	0	0
2376	技嘉         	25	201312	寧波百事益技術服務  	0	64938
2376	技嘉         	25	201312	寧波技嘉科技        	0	2780313
2376	技嘉         	25	201312	寧波技嘉國際貿易    	0	259752
2376	技嘉         	25	201312	曜嘉科技(深圳)      	2	203761
2376	技嘉         	25	201412	1	      	4590278
2376	技嘉         	25	201412	東莞技嘉電子        	2	1180937
2376	技嘉         	25	201412	寧波中嘉科貿        	0	0
2376	技嘉         	25	201412	寧波百事益技術服務  	0	165515
2376	技嘉         	25	201412	寧波技嘉科技        	0	2780313
2376	技嘉         	25	201412	寧波技嘉國際貿易    	0	259752
2376	技嘉         	25	201412	曜嘉科技(深圳)      	2	203761
2376	技嘉         	25	201512	1	      	4590278
2376	技嘉         	25	201512	東莞技嘉電子        	2	1180937
2376	技嘉         	25	201512	深圳百事益技術服務  	2	0
2376	技嘉         	25	201512	寧波中嘉科貿        	0	0
2376	技嘉         	25	201512	寧波百事益技術服務  	0	165515
2376	技嘉         	25	201512	寧波技嘉科技        	0	2780313
2376	技嘉         	25	201512	寧波技嘉國際貿易    	0	259752
2376	技嘉         	25	201512	曜嘉科技(深圳)      	2	203761
2376	技嘉         	25	201612	1	      	4591887
2376	技嘉         	25	201612	東莞技嘉電子        	2	1180937
2376	技嘉         	25	201612	深圳百事益技術服務  	2	0
2376	技嘉         	25	201612	寧波中嘉科貿        	0	0
2376	技嘉         	25	201612	寧波百事益技術服務  	0	165515
2376	技嘉         	25	201612	寧波技嘉科技        	0	2780313
2376	技嘉         	25	201612	寧波技嘉國際貿易    	0	259752
2376	技嘉         	25	201612	聲遠精密光學(東莞)  	2	1609
2376	技嘉         	25	201612	曜嘉科技(深圳)      	2	203761
2376	技嘉         	25	201712	1	      	4591887
2376	技嘉         	25	201712	東莞技嘉電子        	2	1180937
2376	技嘉         	25	201712	深圳百事益技術服務  	2	0
2376	技嘉         	25	201712	寧波中嘉科貿        	0	0
2376	技嘉         	25	201712	寧波百事益技術服務  	0	165515
2376	技嘉         	25	201712	寧波技嘉科技        	0	2780313
2376	技嘉         	25	201712	寧波技嘉國際貿易    	0	259752
2376	技嘉         	25	201712	聲遠精密光學(東莞)  	2	1609
2376	技嘉         	25	201712	曜嘉科技(深圳)      	2	203761
2376	技嘉         	25	201812	1	      	4591888
2376	技嘉         	25	201812	東莞技嘉電子        	2	1180938
2376	技嘉         	25	201812	深圳百事益技術服務  	2	0
2376	技嘉         	25	201812	寧波中嘉科貿        	0	0
2376	技嘉         	25	201812	寧波百事益技術服務  	0	165515
2376	技嘉         	25	201812	寧波技嘉科技        	0	2780313
2376	技嘉         	25	201812	寧波技嘉國際貿易    	0	259752
2376	技嘉         	25	201812	聲遠精密光學(東莞)  	2	1609
2376	技嘉         	25	201812	曜嘉科技(深圳)      	2	203761
2377	微星         	25	200112	1	      	1286510
2377	微星         	25	200112	上海微新電子        	0	24465
2377	微星         	25	200112	昆山微達電腦        	0	24465
2377	微星         	25	200112	深圳恩斯邁電子      	2	1237580
2377	微星         	25	200212	1	      	1937515
2377	微星         	25	200212	上海微新電子        	0	24311
2377	微星         	25	200212	昆山微峰電子        	0	87025
2377	微星         	25	200212	昆山微盟電子        	0	554375
2377	微星         	25	200212	昆山微達電腦        	0	24119
2377	微星         	25	200212	深圳恩斯邁電子      	2	1247685
2377	微星         	25	200312	1	      	3525475
2377	微星         	25	200312	上海微新電子        	0	23779
2377	微星         	25	200312	昆山微峰電子        	0	509550
2377	微星         	25	200312	昆山微盟電子        	0	1222920
2377	微星         	25	200312	昆山微達電腦        	0	23779
2377	微星         	25	200312	昆山樂金微永電腦    	0	29962
2377	微星         	25	200312	深圳恩斯邁電子      	2	1691706
2377	微星         	25	200312	深圳微德電子維修    	2	23779
2377	微星         	25	200412	1	      	3304182
2377	微星         	25	200412	昆山微峰電子        	0	475650
2377	微星         	25	200412	昆山微盟電子        	0	1141560
2377	微星         	25	200412	昆山微達電腦        	0	22197
2377	微星         	25	200412	深圳恩斯邁電子      	2	1642578
2377	微星         	25	200412	深圳微德電子維修    	2	22197
2377	微星         	25	200512	1	      	3352114
2377	微星         	25	200512	昆山微峰電子        	0	482550
2377	微星         	25	200512	昆山微盟電子        	0	1158120
2377	微星         	25	200512	昆山微達電腦        	0	22519
2377	微星         	25	200512	深圳恩斯邁電子      	2	1666406
2377	微星         	25	200512	深圳微德電子維修    	2	22519
2377	微星         	25	200612	1	      	3373583
2377	微星         	25	200612	昆山微峰電子        	0	488925
2377	微星         	25	200612	昆山微盟電子        	0	1173420
2377	微星         	25	200612	深圳恩斯邁電子      	2	1688421
2377	微星         	25	200612	深圳微德電子維修    	2	22817
2377	微星         	25	200712	1	      	3356505
2377	微星         	25	200712	昆山微盟電子        	0	1653930
2377	微星         	25	200712	深圳恩斯邁電子      	2	1679874
2377	微星         	25	200712	深圳微德電子維修    	2	22701
2377	微星         	25	200712	微京商貿(上海)      	0	0
2377	微星         	25	200812	1	      	3394800
2377	微星         	25	200812	昆山微盟電子        	0	1672800
2377	微星         	25	200812	深圳恩斯邁電子      	2	1699040
2377	微星         	25	200812	深圳微德電子維修    	2	22960
2377	微星         	25	200812	微京商貿(上海)      	0	0
2377	微星         	25	200812	微優商貿(深圳)      	2	0
2377	微星         	25	200912	1	      	3310965
2377	微星         	25	200912	昆山微盟電子        	0	1631490
2377	微星         	25	200912	深圳恩斯邁電子      	2	1657082
2377	微星         	25	200912	深圳微德電子維修    	2	22393
2377	微星         	25	200912	微京商貿(上海)      	0	0
2377	微星         	25	200912	微優商貿(深圳)      	2	0
2377	微星         	25	201012	1	      	3014955
2377	微星         	25	201012	昆山微盟電子        	0	1485630
2377	微星         	25	201012	深圳恩斯邁電子      	2	1508934
2377	微星         	25	201012	深圳微德電子維修    	2	20391
2377	微星         	25	201012	微京商貿(上海)      	0	0
2377	微星         	25	201012	微優商貿(深圳)      	2	0
2377	微星         	25	201112	1	      	3523472
2377	微星         	25	201112	昆山微盟電子        	0	1772675
2377	微星         	25	201112	深圳恩斯邁電子      	2	1726857
2377	微星         	25	201112	深圳微德電子維修    	2	23940
2377	微星         	25	201112	微京商貿(上海)      	0	0
2377	微星         	25	201112	微優商貿(深圳)      	2	0
2377	微星         	25	201212	1	      	3523472
2377	微星         	25	201212	昆山微盟電子        	0	1772675
2377	微星         	25	201212	深圳恩斯邁電子      	2	1726857
2377	微星         	25	201212	深圳微德電子維修    	2	23940
2377	微星         	25	201212	微京商貿(上海)      	0	0
2377	微星         	25	201212	微優商貿(深圳)      	2	0
2377	微星         	25	201312	1	      	3523472
2377	微星         	25	201312	昆山微盟電子        	0	1772675
2377	微星         	25	201312	深圳恩斯邁電子      	2	1726857
2377	微星         	25	201312	深圳微德電子維修    	2	23940
2377	微星         	25	201312	微京商貿(上海)      	0	0
2377	微星         	25	201312	微優商貿(深圳)      	2	0
2377	微星         	25	201312	微鵬商貿            	2	0
2377	微星         	25	201412	1	      	3523472
2377	微星         	25	201412	昆山微盟電子        	0	1772675
2377	微星         	25	201412	深圳恩斯邁電子      	2	1726857
2377	微星         	25	201412	深圳微德電子維修    	2	23940
2377	微星         	25	201412	微京商貿(上海)      	0	0
2377	微星         	25	201412	微優商貿(深圳)      	2	0
2377	微星         	25	201412	微鵬商貿            	2	0
2377	微星         	25	201512	1	      	3523472
2377	微星         	25	201512	昆山微盟電子        	0	1772675
2377	微星         	25	201512	深圳恩斯邁電子      	2	1726857
2377	微星         	25	201512	深圳微德電子維修    	2	23940
2377	微星         	25	201512	微優商貿(深圳)      	2	0
2377	微星         	25	201512	微鵬商貿            	2	0
2377	微星         	25	201612	1	      	3523472
2377	微星         	25	201612	昆山微盟電子        	0	1772675
2377	微星         	25	201612	深圳恩斯邁電子      	2	1726857
2377	微星         	25	201612	深圳微德電子維修    	2	23940
2377	微星         	25	201612	微優商貿(深圳)      	2	0
2377	微星         	25	201612	微鵬商貿            	2	0
2377	微星         	25	201712	1	      	3523472
2377	微星         	25	201712	昆山微盟電子        	0	1772675
2377	微星         	25	201712	深圳恩斯邁電子      	2	1726857
2377	微星         	25	201712	深圳微德電子維修    	2	23940
2377	微星         	25	201712	微優商貿(深圳)      	2	0
2377	微星         	25	201712	微鵬商貿            	2	0
2377	微星         	25	201812	1	      	3523472
2377	微星         	25	201812	昆山微盟電子        	0	1772675
2377	微星         	25	201812	深圳恩斯邁電子      	2	1726857
2377	微星         	25	201812	深圳微德電子維修    	2	23940
2377	微星         	25	201812	微旭商貿(上海)有    	0	0
2377	微星         	25	201812	微優商貿(深圳)      	2	0
2377	微星         	25	201812	微鵬商貿            	2	0
2379	瑞昱         	24	200212	1	      	36488
2379	瑞昱         	24	200212	蘇州瑞晟微電子      	0	36488
2379	瑞昱         	24	200312	1	      	135880
2379	瑞昱         	24	200312	蘇州瑞晟微電子      	0	135880
2379	瑞昱         	24	200412	1	      	287253
2379	瑞昱         	24	200412	深圳瑞昱半導體      	2	6383
2379	瑞昱         	24	200412	蘇州瑞晟微電子      	0	280870
2379	瑞昱         	24	200512	1	      	443475
2379	瑞昱         	24	200512	深圳瑞昱半導體      	2	6570
2379	瑞昱         	24	200512	蘇州瑞晟微電子      	0	436905
2379	瑞昱         	24	200612	1	      	440033
2379	瑞昱         	24	200612	深圳瑞昱半導體      	2	6519
2379	瑞昱         	24	200612	蘇州瑞晟微電子      	0	433514
2379	瑞昱         	24	200712	1	      	622656
2379	瑞昱         	24	200712	深圳瑞昱半導體      	2	6486
2379	瑞昱         	24	200712	蘇州瑞晟微電子      	0	616170
2379	瑞昱         	24	200812	1	      	690060
2379	瑞昱         	24	200812	深圳瑞昱半導體      	2	65720
2379	瑞昱         	24	200812	蘇州瑞晟微電子      	0	624340
2379	瑞昱         	24	200912	1	      	672630
2379	瑞昱         	24	200912	深圳瑞昱半導體      	2	64060
2379	瑞昱         	24	200912	蘇州瑞晟微電子      	0	608570
2379	瑞昱         	24	201012	1	      	611730
2379	瑞昱         	24	201012	深圳瑞昱半導體      	2	58260
2379	瑞昱         	24	201012	蘇州瑞晟微電子      	0	553470
2379	瑞昱         	24	201112	1	      	653940
2379	瑞昱         	24	201112	深圳瑞昱半導體      	2	78715
2379	瑞昱         	24	201112	蘇州瑞晟微電子      	0	575225
2379	瑞昱         	24	201212	1	      	987246
2379	瑞昱         	24	201212	深圳瑞昱半導體      	2	149796
2379	瑞昱         	24	201212	蘇州瑞晟微電子      	0	837450
2379	瑞昱         	24	201312	1	      	988350
2379	瑞昱         	24	201312	深圳瑞昱半導體      	2	149750
2379	瑞昱         	24	201312	蘇州瑞晟微電子      	0	838600
2379	瑞昱         	24	201412	1	      	1046694
2379	瑞昱         	24	201412	深圳瑞昱半導體      	2	158590
2379	瑞昱         	24	201412	蘇州瑞晟微電子      	0	888104
2379	瑞昱         	24	201512	1	      	1210216
2379	瑞昱         	24	201512	科締納網路系統(上海)	0	119038
2379	瑞昱         	24	201512	深圳瑞昱半導體      	2	165330
2379	瑞昱         	24	201512	蘇州瑞晟微電子      	0	925848
2379	瑞昱         	24	201612	1	      	1181411
2379	瑞昱         	24	201612	科締納網路系統(上海)	0	116204
2379	瑞昱         	24	201612	深圳瑞昱半導體      	2	161395
2379	瑞昱         	24	201612	蘇州瑞晟微電子      	0	903812
2379	瑞昱         	24	201712	1	      	1092437
2379	瑞昱         	24	201712	科締納網路系統(上海)	0	107453
2379	瑞昱         	24	201712	深圳瑞昱半導體      	2	149240
2379	瑞昱         	24	201712	蘇州瑞晟微電子      	0	835744
2379	瑞昱         	24	201812	1	      	1242329
2379	瑞昱         	24	201812	合肥沛睿微電子      	0	117501
2379	瑞昱         	24	201812	科締納網路系統(上海)	0	110639
2379	瑞昱         	24	201812	深圳瑞昱半導體      	2	153665
2379	瑞昱         	24	201812	蘇州瑞晟微電子      	0	860524
2380	虹光         	25	200112	1	      	353562
2380	虹光         	25	200112	虹泰塑膠            	0	23847
2380	虹光         	25	200112	蘇州虹光精密        	0	316938
2380	虹光         	25	200112	蘇州虹錦精密模具工業	0	12777
2380	虹光         	25	200212	1	      	541504
2380	虹光         	25	200212	上海艾唯數碼        	0	6943
2380	虹光         	25	200212	河南先博多媒體技術有	2	9559
2380	虹光         	25	200212	蘇州虹光精密        	0	428257
2380	虹光         	25	200212	蘇州虹泰精密工業    	0	67639
2380	虹光         	25	200212	蘇州虹錦精密模具工業	0	29106
2380	虹光         	25	200312	1	      	568976
2380	虹光         	25	200312	上海艾唯數碼        	0	6943
2380	虹光         	25	200312	河南先博多媒體技術有	2	9559
2380	虹光         	25	200312	蘇州虹光精密        	0	434175
2380	虹光         	25	200312	蘇州虹泰精密工業    	0	84577
2380	虹光         	25	200312	蘇州虹錦精密模具工業	0	33722
2380	虹光         	25	200412	1	      	875257
2380	虹光         	25	200412	上海艾唯數碼        	0	6943
2380	虹光         	25	200412	河南先博多媒體技術有	2	9559
2380	虹光         	25	200412	蘇州虹光精密        	0	651871
2380	虹光         	25	200412	蘇州虹泰精密工業    	0	173162
2380	虹光         	25	200412	蘇州虹錦精密模具工業	0	33722
2380	虹光         	25	200512	1	      	875257
2380	虹光         	25	200512	上海艾唯數碼        	0	6943
2380	虹光         	25	200512	河南先博多媒體技術有	2	9559
2380	虹光         	25	200512	蘇州虹光精密        	0	651871
2380	虹光         	25	200512	蘇州虹泰精密工業    	0	173162
2380	虹光         	25	200512	蘇州虹錦精密模具工業	0	33722
2380	虹光         	25	200612	1	      	924081
2380	虹光         	25	200612	上海艾唯數碼        	0	6943
2380	虹光         	25	200612	河南先博多媒體技術有	2	9559
2380	虹光         	25	200612	虹光商用科技(蘇州)  	0	48824
2380	虹光         	25	200612	蘇州虹光精密        	0	651871
2380	虹光         	25	200612	蘇州虹泰精密工業    	0	173162
2380	虹光         	25	200612	蘇州虹錦精密模具工業	0	33722
2380	虹光         	25	200712	1	      	1089175
2380	虹光         	25	200712	上海艾唯數碼        	0	6943
2380	虹光         	25	200712	河南先博多媒體技術有	2	9559
2380	虹光         	25	200712	虹光商用科技(蘇州)  	0	213918
2380	虹光         	25	200712	蘇州虹光精密        	0	651871
2380	虹光         	25	200712	蘇州虹泰精密工業    	0	173162
2380	虹光         	25	200712	蘇州虹錦精密模具工業	0	33722
2380	虹光         	25	200812	1	      	1168801
2380	虹光         	25	200812	上海艾唯數碼        	0	6943
2380	虹光         	25	200812	河南先博多媒體技術有	2	9559
2380	虹光         	25	200812	矽彩科技(北京)      	3	0
2380	虹光         	25	200812	虹光商用科技(蘇州)  	0	327266
2380	虹光         	25	200812	蘇州虹光精密        	0	825033
2380	虹光         	25	200912	1	      	1272413
2380	虹光         	25	200912	上海艾唯數碼        	0	6943
2380	虹光         	25	200912	河南先博多媒體技術有	2	9559
2380	虹光         	25	200912	矽彩科技(北京)      	3	0
2380	虹光         	25	200912	虹光商用科技(蘇州)  	0	430408
2380	虹光         	25	200912	蘇州虹光精密        	0	825503
2380	虹光         	25	201012	1	      	1369293
2380	虹光         	25	201012	上海艾唯數碼        	0	6943
2380	虹光         	25	201012	河南先博多媒體技術有	2	9559
2380	虹光         	25	201012	矽彩科技(北京)      	3	0
2380	虹光         	25	201012	虹光商用科技(蘇州)  	0	527288
2380	虹光         	25	201012	蘇州虹光精密        	0	825503
2380	虹光         	25	201112	1	      	1369293
2380	虹光         	25	201112	上海艾唯數碼        	0	6943
2380	虹光         	25	201112	河南先博多媒體技術有	2	9559
2380	虹光         	25	201112	矽彩科技(北京)      	3	0
2380	虹光         	25	201112	虹光商用科技(蘇州)  	0	527288
2380	虹光         	25	201112	虹華科技(蘇州)      	0	0
2380	虹光         	25	201112	蘇州虹光精密        	0	825503
2380	虹光         	25	201212	1	      	1369293
2380	虹光         	25	201212	上海艾唯數碼        	0	6943
2380	虹光         	25	201212	河南先博多媒體技術有	2	9559
2380	虹光         	25	201212	矽彩科技(北京)      	3	0
2380	虹光         	25	201212	虹華科技(蘇州)      	0	0
2380	虹光         	25	201212	蘇州虹光精密        	0	1352791
2380	虹光         	25	201312	1	      	1369293
2380	虹光         	25	201312	上海艾唯數碼        	0	6943
2380	虹光         	25	201312	河南先博多媒體技術有	2	9559
2380	虹光         	25	201312	矽彩科技(北京)      	3	0
2380	虹光         	25	201312	虹華科技(蘇州)      	0	0
2380	虹光         	25	201312	蘇州虹光精密        	0	1352791
2380	虹光         	25	201412	1	      	1369293
2380	虹光         	25	201412	上海艾唯數碼        	0	6943
2380	虹光         	25	201412	河南先博多媒體技術有	2	9559
2380	虹光         	25	201412	矽彩科技(北京)      	3	0
2380	虹光         	25	201412	虹華科技(蘇州)      	0	0
2380	虹光         	25	201412	蘇州虹光精密        	0	1352791
2380	虹光         	25	201512	1	      	1369293
2380	虹光         	25	201512	上海艾唯數碼        	0	6943
2380	虹光         	25	201512	河南先博多媒體技術有	2	9559
2380	虹光         	25	201512	矽彩科技(北京)      	3	0
2380	虹光         	25	201512	虹華科技(蘇州)      	0	0
2380	虹光         	25	201512	蘇州虹光精密        	0	1352791
2380	虹光         	25	201612	1	      	1369293
2380	虹光         	25	201612	上海艾唯數碼        	0	6943
2380	虹光         	25	201612	河南先博多媒體技術有	2	9559
2380	虹光         	25	201612	矽彩科技(北京)      	3	0
2380	虹光         	25	201612	虹華精密工業工業(蘇 	0	0
2380	虹光         	25	201612	蘇州虹光精密        	0	1352791
2380	虹光         	25	201712	1	      	1369293
2380	虹光         	25	201712	上海艾唯數碼        	0	6943
2380	虹光         	25	201712	宜春虹光精密工業    	0	0
2380	虹光         	25	201712	河南先博多媒體技術有	2	9559
2380	虹光         	25	201712	矽彩科技(北京)      	3	0
2380	虹光         	25	201712	蘇州虹光精密        	0	1352791
2380	虹光         	25	201812	1	      	1369293
2380	虹光         	25	201812	上海艾唯數碼        	0	6943
2380	虹光         	25	201812	宜春虹光精密工業    	0	0
2380	虹光         	25	201812	河南先博多媒體技術有	2	9559
2380	虹光         	25	201812	矽彩科技(北京)      	3	0
2380	虹光         	25	201812	蘇州虹光精密        	0	1352791
2382	廣達         	25	200112	1	      	839293
2382	廣達         	25	200112	達功(上海)電腦      	0	103383
2382	廣達         	25	200112	達豐(上海)電腦      	0	735910
2382	廣達         	25	200212	1	      	1503119
2382	廣達         	25	200212	達功(上海)電腦      	0	208530
2382	廣達         	25	200212	達豐(上海)電腦      	0	1294589
2382	廣達         	25	200312	1	      	1777250
2382	廣達         	25	200312	達功(上海)電腦      	0	510225
2382	廣達         	25	200312	達豐(上海)電腦      	0	1267025
2382	廣達         	25	200412	1	      	3045550
2382	廣達         	25	200412	上海達業電腦        	0	604200
2382	廣達         	25	200412	上海達群電腦        	0	237546
2382	廣達         	25	200412	達功(上海)電腦      	0	874500
2382	廣達         	25	200412	達豐(上海)電腦      	0	1329304
2382	廣達         	25	200512	1	      	4100241
2382	廣達         	25	200512	上海達業電腦        	0	1149586
2382	廣達         	25	200512	上海達群電腦        	0	245390
2382	廣達         	25	200512	上海達福電腦科技    	0	343283
2382	廣達         	25	200512	達人(上海)電腦      	0	1643
2382	廣達         	25	200512	達功(上海)電腦      	0	985500
2382	廣達         	25	200512	達利(上海)電腦      	0	1643
2382	廣達         	25	200512	達豐(上海)電腦      	0	1373196
2382	廣達         	25	200612	1	      	5500525
2382	廣達         	25	200612	上海達業電腦        	0	1741414
2382	廣達         	25	200612	上海達群電腦        	0	244082
2382	廣達         	25	200612	上海達福電腦科技    	0	341454
2382	廣達         	25	200612	展運(上海)電子      	0	186248
2382	廣達         	25	200612	斯丹達(上海)能源    	0	82668
2382	廣達         	25	200612	進達(上海)精密模組  	0	62083
2382	廣達         	25	200612	達人(上海)電腦      	0	1634
2382	廣達         	25	200612	達功(上海)電腦      	0	989250
2382	廣達         	25	200612	達利(上海)電腦      	0	65350
2382	廣達         	25	200612	達偉(上海)倉儲      	0	49013
2382	廣達         	25	200612	達富電腦 (常熟)     	0	326750
2382	廣達         	25	200612	達豐(上海)電腦      	0	1365880
2382	廣達         	25	200612	賢富金屬製品(上海)  	0	44699
2382	廣達         	25	200712	1	      	8887965
2382	廣達         	25	200712	上海達業電腦        	0	1731555
2382	廣達         	25	200712	上海達群電腦        	0	242700
2382	廣達         	25	200712	上海達福電腦科技    	0	339521
2382	廣達         	25	200712	展運(上海)電子      	0	539984
2382	廣達         	25	200712	常熟展運電子        	0	43862
2382	廣達         	25	200712	斯丹達(上海)能源    	0	82200
2382	廣達         	25	200712	進達(上海)精密模組  	0	414832
2382	廣達         	25	200712	達人(上海)電腦      	0	64980
2382	廣達         	25	200712	達功(上海)電腦      	0	1721970
2382	廣達         	25	200712	達利(上海)電腦      	0	256671
2382	廣達         	25	200712	達偉(上海)倉儲      	0	308655
2382	廣達         	25	200712	達富電腦 (常熟)     	0	1104660
2382	廣達         	25	200712	達豐(上海)電腦      	0	1991929
2382	廣達         	25	200712	賢富金屬製品(上海)  	0	44446
2382	廣達         	25	200812	1	      	10255879
2382	廣達         	25	200812	上海達群電腦        	0	244867
2382	廣達         	25	200812	展運(上海)電子      	0	1464283
2382	廣達         	25	200812	常熟展運電子        	0	250767
2382	廣達         	25	200812	斯丹達(上海)能源    	0	82933
2382	廣達         	25	200812	進達(上海)精密模組  	0	536871
2382	廣達         	25	200812	達人(上海)電腦      	0	65560
2382	廣達         	25	200812	達功(上海)電腦      	0	3826901
2382	廣達         	25	200812	達利(上海)電腦      	0	258962
2382	廣達         	25	200812	達偉(上海)倉儲      	0	311410
2382	廣達         	25	200812	達富電腦 (常熟)     	0	1114520
2382	廣達         	25	200812	達豐(上海)電腦      	0	2009709
2382	廣達         	25	200812	賢富金屬製品(上海)  	0	44843
2382	廣達         	25	200812	騰龍金屬製品(常熟)  	0	44253
2382	廣達         	25	200912	1	      	12279802
2382	廣達         	25	200912	上海達群電腦        	0	240422
2382	廣達         	25	200912	研精舍(上海)精密機械	0	253940
2382	廣達         	25	200912	展運(上海)電子      	0	2081404
2382	廣達         	25	200912	常熟展運電子        	0	289665
2382	廣達         	25	200912	斯丹達(上海)能源    	0	81428
2382	廣達         	25	200912	進達(上海)精密模組  	0	527126
2382	廣達         	25	200912	達人(上海)電腦      	0	315413
2382	廣達         	25	200912	達功(上海)電腦      	0	3757438
2382	廣達         	25	200912	達利(上海)電腦      	0	254262
2382	廣達         	25	200912	達偉(上海)倉儲      	0	305758
2382	廣達         	25	200912	達富電腦 (常熟)     	0	2091381
2382	廣達         	25	200912	達豐(上海)電腦      	0	1973230
2382	廣達         	25	200912	賢富金屬製品(上海)  	0	44029
2382	廣達         	25	200912	騰龍金屬製品(常熟)  	0	64306
2382	廣達         	25	201012	1	      	12078711
2382	廣達         	25	201012	上海達群電腦        	0	217975
2382	廣達         	25	201012	研精舍(上海)精密機械	0	230230
2382	廣達         	25	201012	展運(上海)電子      	0	1887071
2382	廣達         	25	201012	常熟展運電子        	0	437700
2382	廣達         	25	201012	斯丹達(上海)能源    	0	421067
2382	廣達         	25	201012	進達(上海)精密模組  	0	477910
2382	廣達         	25	201012	達人(上海)電腦      	0	285964
2382	廣達         	25	201012	達功(上海)電腦      	0	3406619
2382	廣達         	25	201012	達利(上海)電腦      	0	230522
2382	廣達         	25	201012	達偉(上海)倉儲      	0	277210
2382	廣達         	25	201012	達富電腦 (常熟)     	0	2187916
2382	廣達         	25	201012	達豐(上海)電腦      	0	1788997
